shadow_id,trading_day,scan_id,observed_at,symbol,v1_entry_type,v1_entry_quality,v2_suggested_entry,v2_entry_efficiency_score,v2_trend_age_bars,v2_pullback_number,v2_bars_since_breakout,v2_ema9_extension_atr,v2_vwap_extension_atr,v2_entry_reason,v2_shadow_trade_status,v2_shadow_entry_time,v2_shadow_entry_price,v2_shadow_risk_reward,v1_exit_signal,v1_exit_reason,v2_exit_signal,v2_exit_phase,v2_trend_health_score,v2_trend_health_status,v2_trend_failure_confirmed,v2_exit_confidence_score,v2_exit_health_state,v2_soft_confirmation_count,v2_soft_confirmation_streak,v2_grace_zone_active,v2_mfe_r,v2_rr_progress,v1_v2_entry_disagrees,engine_difference_reason,v2_shadow_exit_signal,v2_shadow_exit_phase,v2_shadow_final_r
b3359c392151a8f79e5d405f,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,ORCL,EMA_REJECTION_SHORT,HIGH,True,66.0,0.0,1.0,39.0,0.688,0.228,FIRST_PULLBACK_EFFICIENT,NO_SHADOW_TRADE,,,1.05,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
1652a0b0591aa38976caf55e,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,PANW,NO_ENTRY,NONE,False,26.0,19.0,3.0,17.0,0.68,0.848,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
5ed2ed4bd77ad6ed04ba7ed8,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,SOXL,EMA_REJECTION_SHORT,MEDIUM,False,19.0,25.0,2.0,8.0,0.64,5.771,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
e4a9b9b7cbc0c951dc004302,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,QQQ,EMA_REJECTION_SHORT,HIGH,False,15.0,13.0,3.0,8.0,0.534,2.317,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
cc73bacef4a0ad3734bf5aa9,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,SPY,VWAP_REJECTION,HIGH,False,61.0,1.0,2.0,39.0,0.632,0.274,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
2fccd09fb4b9c750b814a938,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,NVDA,NO_ENTRY,NONE,False,60.0,0.0,2.0,18.0,0.376,1.03,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
ba221864485a219ef0d0399f,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,AAPL,NO_ENTRY,NONE,False,36.0,19.0,2.0,16.0,0.076,4.718,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
22cf609622ba3b927bda2870,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,MSFT,EMA_PULLBACK,HIGH,False,61.0,2.0,2.0,16.0,0.033,1.759,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
a394e1af3aa346cfd5972776,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,AMZN,NO_ENTRY,NONE,False,70.0,0.0,1.0,37.0,0.088,1.431,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
bd8e2b2fb0df84061d7f3ac3,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,META,NO_ENTRY,NONE,False,0.0,27.0,4.0,16.0,1.197,2.798,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
11520d37e6760bae14e64a27,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,TSLA,NO_ENTRY,NONE,False,60.0,0.0,1.0,45.0,0.507,1.256,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
5a0f3c65e791db8b31fde7e6,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,AMD,NO_ENTRY,NONE,False,0.0,42.0,4.0,0.0,1.475,8.603,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
cc5ce5fd39537a7776339243,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,AVGO,NO_ENTRY,NONE,False,86.0,0.0,1.0,42.0,0.072,0.136,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
b4bfc6d587111898be64656e,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,MU,NO_ENTRY,NONE,False,18.0,42.0,2.0,0.0,0.68,8.71,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
b2f5746787665c810c6ad83c,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,PLTR,EMA_PULLBACK,HIGH,False,31.0,28.0,2.0,45.0,0.245,3.87,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
e17d0d2f2cb81ccf0b5e21bc,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,NFLX,EMA_PULLBACK,HIGH,True,66.0,1.0,1.0,15.0,0.572,0.609,FIRST_PULLBACK_EFFICIENT,NO_SHADOW_TRADE,,,0.6,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
31ff830b7625177783fe575e,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,CRWD,EMA_PULLBACK,HIGH,False,29.0,31.0,1.0,41.0,0.521,3.053,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
652a539fcd1a9720d17d2f35,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,SMCI,NO_ENTRY,NONE,False,81.0,0.0,1.0,45.0,0.077,0.56,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
8576decf20f9ba36bde3f9cd,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,SPCX,NO_ENTRY,NONE,False,58.0,0.0,1.0,45.0,0.24,4.484,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
3c3243fb622153161f3f8f39,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,SMH,NO_ENTRY,NONE,False,57.0,0.0,1.0,42.0,0.264,3.423,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
870f1dcfc3efe69a5fca9bd5,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,ARM,EMA_REJECTION_SHORT,MEDIUM,False,0.0,40.0,3.0,0.0,1.03,10.487,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
c22b36d2f67c44cb6bc479fc,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,TSM,EMA_REJECTION_SHORT,HIGH,False,45.0,25.0,1.0,39.0,0.001,2.507,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
e7cfa230e331c9b0ce8d11a5,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,INTC,NO_ENTRY,NONE,False,17.0,42.0,2.0,7.0,0.705,9.033,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
298baec09f10296c5171ca7e,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,AMAT,NO_ENTRY,NONE,False,62.0,0.0,1.0,42.0,0.096,3.487,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
028ce09ddaea76a3f937c27e,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,LRCX,EMA_REJECTION_SHORT,MEDIUM,False,24.0,24.0,3.0,12.0,0.243,7.044,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
fdd10ff5f5f37355677b57b3,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,MRVL,NO_ENTRY,NONE,False,12.0,20.0,3.0,8.0,0.64,6.643,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
6b8d3f50a4d524a0e5b68679,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,ORCL,EMA_REJECTION_SHORT,HIGH,True,66.0,0.0,1.0,39.0,0.688,0.228,FIRST_PULLBACK_EFFICIENT,NO_SHADOW_TRADE,,,1.05,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
ec144d6d8feddb23c301b985,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,PANW,NO_ENTRY,NONE,False,26.0,19.0,3.0,17.0,0.68,0.848,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
d61533f7acbaf996200e3185,2026-08-01,2026-08-01_005650,2026-08-01T00:57:06.882447-04:00,SOXL,EMA_REJECTION_SHORT,MEDIUM,False,19.0,25.0,2.0,8.0,0.64,5.771,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
ce334c136f969a012066bb21,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,QQQ,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
764203f8961aa22a592546fc,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,SPY,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
f441a50e3e0032bffc5d6d91,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,NVDA,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
35f11acb76dfdf7bbf3922eb,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,AAPL,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
a05e58c7860a2a3e2695aefa,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,MSFT,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
2f75141ac9168e478e6fdf93,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,AMZN,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
920a4bc884c4efb90838f2f1,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,META,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
b3278e6b26e426bf57bee704,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,TSLA,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
3395828290d88377ddc6ecf9,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,AMD,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
63f31b76932fded5f4ef9240,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,AVGO,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
e2a2cb5078d4966d0c97ff1c,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,MU,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
e3130775329b4c4c46abdc06,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,PLTR,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
38aae9647d7b7468dd4ec597,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,NFLX,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
3be76dddec7293b6f8aaa577,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,CRWD,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
02e565023bacb5eca1e7be84,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,SMCI,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
8e13ab3913b91be83965404d,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,SPCX,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
de7cd7f3fa4d4341e63aa11d,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,SMH,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
d6a4d443daeb35ed95b81b36,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,ARM,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
9a9a4eaf983420d2f58f9d73,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,TSM,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
80e1eeb38611c91abf7849d7,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,INTC,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
8ef7c8a2db5ccc50249e3daa,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,AMAT,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
8de7962be7aa69ef74ab1eca,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,LRCX,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
3ebc0a82a5025914aefcc728,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,MRVL,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
9e28145b817e89079a949b14,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,ORCL,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
2086f3ba6d472ec1ffa7a220,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,PANW,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
8212a9d5d8ec04e7b55573d2,2026-08-01,2026-08-01_091829,2026-08-01T09:18:32.580450-04:00,SOXL,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
20c71dc6335c3aad3bc24505,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,QQQ,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
0ca530a6bfea9670a5cd2c79,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,SPY,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
7816b4a4a69ddea98391e80e,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,NVDA,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
e4faaf92eee3908f50866630,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,AAPL,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
c1a016f3c86292177f0b90fe,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,MSFT,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
06c6803eb11fc97586fe78ee,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,AMZN,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
0f21e5cbe8787c64ee6d72b7,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,META,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
00e4f421144acfcf9e0d4b5d,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,TSLA,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
71269a920129f26c523c8f91,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,AMD,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
dd6af429a8782dd23cf3bedb,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,AVGO,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
7fce38dcbe6eab319734b018,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,MU,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
650b918235811c439e05367a,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,PLTR,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
65ec6998d0a4bee6516a3b74,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,NFLX,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
e24684500bf63e1703ff72f1,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,CRWD,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
8f55e491f4ad678d93c96590,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,SMCI,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
f6b99ab42edd6653ecd9bdcf,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,SPCX,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
a7116da82691e94f50e744c0,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,SMH,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
2db8beca65fe30959e456eac,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,ARM,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
3a1ec8103bfc260c62762e04,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,TSM,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
76ada399c32f3810cdc71d67,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,INTC,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
2bb1f0ce69c29b7aba1b689a,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,AMAT,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
1c5ed0e910d072d1d97bc0dd,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,LRCX,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
6f3aacafe65a9f31d7043113,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,MRVL,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
e8dbc9441e2acf91e8cb457c,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,ORCL,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
9b008e0bdedc1e8cda525459,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,PANW,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
25b84e129bb8d764b0a45622,2026-08-01,2026-08-01_092049,2026-08-01T09:20:52.809732-04:00,SOXL,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
8044ecbd84fd90f355fce123,2026-08-01,2026-08-01_093135,2026-08-01T09:31:39.164750-04:00,QQQ,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
8d2536564d11a6599f672140,2026-08-01,2026-08-01_093135,2026-08-01T09:31:39.164750-04:00,SPY,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
2a107dbb0e4ab3acb701d8ba,2026-08-01,2026-08-01_093135,2026-08-01T09:31:39.164750-04:00,NVDA,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
17430165f97146242783896a,2026-08-01,2026-08-01_093135,2026-08-01T09:31:39.164750-04:00,AAPL,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
d0366138634697b88e163b97,2026-08-01,2026-08-01_093135,2026-08-01T09:31:39.164750-04:00,MSFT,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
038123b1a3bb2cf02bbaedcd,2026-08-01,2026-08-01_093135,2026-08-01T09:31:39.164750-04:00,AMZN,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
771026ad85a3fc2cce608259,2026-08-01,2026-08-01_093135,2026-08-01T09:31:39.164750-04:00,META,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
3bd4072d8ce7e47612146560,2026-08-01,2026-08-01_093135,2026-08-01T09:31:39.164750-04:00,TSLA,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
1bb8863942dd90db2a600999,2026-08-01,2026-08-01_093135,2026-08-01T09:31:39.164750-04:00,AMD,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
dce586bccd9a0123d009cbdd,2026-08-01,2026-08-01_093135,2026-08-01T09:31:39.164750-04:00,AVGO,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
66378754dbef484cf98a3922,2026-08-01,2026-08-01_093135,2026-08-01T09:31:39.164750-04:00,MU,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
f0e9e4c37d058eed741733a6,2026-08-01,2026-08-01_093135,2026-08-01T09:31:39.164750-04:00,PLTR,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
fed35384b99a640610110bcd,2026-08-01,2026-08-01_093135,2026-08-01T09:31:39.164750-04:00,NFLX,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
ca5ed58befb1da273e8730a1,2026-08-01,2026-08-01_093135,2026-08-01T09:31:39.164750-04:00,CRWD,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
7616f9928b765ada5f6c310b,2026-08-01,2026-08-01_093135,2026-08-01T09:31:39.164750-04:00,SMCI,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
7a448691432cf8e878a2efcd,2026-08-01,2026-08-01_093135,2026-08-01T09:31:39.164750-04:00,SPCX,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
5778965f7afdc19bfea9346c,2026-08-01,2026-08-01_093135,2026-08-01T09:31:39.164750-04:00,SMH,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
86381ce4e2d55080a600547a,2026-08-01,2026-08-01_093135,2026-08-01T09:31:39.164750-04:00,ARM,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
c0a9f3eabfef8a244523f814,2026-08-01,2026-08-01_093135,2026-08-01T09:31:39.164750-04:00,TSM,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
6fb22ccc30eb250c17ba0e1b,2026-08-01,2026-08-01_093135,2026-08-01T09:31:39.164750-04:00,INTC,NO_ENTRY,NONE,,,,,,,,,,,,,False,No active trade,,,,,,,,,,,,,False,,,,
